record_type,analysis_start,analysis_end,total_events,total_users,total_items,total_categories,buy_events,paying_users,repeat_buy_users,repeat_buy_rate,behavior_type,event_count,event_ratio,date,uv,active_items,pv,fav,cart,buy,hour,total_behavior_count,valid_conversion_count,conversion_to_buy_rate,funnel_order,one_time_buyers,r_score,f_score,segment,user_count,avg_recency_days,avg_frequency,cohort_date,day_number,retained_users,cohort_users,retention_rate,category_id,item_count,buy_pv_rate,item_id
product,,,,,,,,,,,,246.0,,,221.0,,229.0,7.0,10.0,0.0,,,,,,,,,,,,,,,,,,2735466.0,,0.0,1951985.0
product,,,,,,,,,,,,206.0,,,127.0,,191.0,4.0,7.0,4.0,,,,,,,,,,,,,,,,,,4756105.0,,0.020942408376963352,1962765.0
product,,,,,,,,,,,,187.0,,,115.0,,173.0,3.0,10.0,1.0,,,,,,,,,,,,,,,,,,4756105.0,,0.005780346820809248,1989476.0
product,,,,,,,,,,,,504.0,,,374.0,,469.0,13.0,18.0,4.0,,,,,,,,,,,,,,,,,,1080785.0,,0.008528784648187633,2032668.0
product,,,,,,,,,,,,203.0,,,143.0,,186.0,3.0,14.0,0.0,,,,,,,,,,,,,,,,,,4756105.0,,0.0,2099112.0
product,,,,,,,,,,,,199.0,,,190.0,,188.0,6.0,5.0,0.0,,,,,,,,,,,,,,,,,,3807763.0,,0.0,2161188.0
product,,,,,,,,,,,,269.0,,,138.0,,249.0,7.0,6.0,7.0,,,,,,,,,,,,,,,,,,2096639.0,,0.028112449799196786,2167765.0
product,,,,,,,,,,,,225.0,,,106.0,,214.0,2.0,6.0,3.0,,,,,,,,,,,,,,,,,,2096639.0,,0.014018691588785047,2236861.0
product,,,,,,,,,,,,354.0,,,334.0,,303.0,24.0,27.0,0.0,,,,,,,,,,,,,,,,,,2303546.0,,0.0,2279428.0
product,,,,,,,,,,,,188.0,,,148.0,,175.0,3.0,9.0,1.0,,,,,,,,,,,,,,,,,,2520377.0,,0.005714285714285714,2319849.0
product,,,,,,,,,,,,490.0,,,381.0,,443.0,16.0,28.0,3.0,,,,,,,,,,,,,,,,,,3607361.0,,0.006772009029345372,2331370.0
product,,,,,,,,,,,,411.0,,,311.0,,376.0,11.0,19.0,5.0,,,,,,,,,,,,,,,,,,3607361.0,,0.013297872340425532,2338453.0
product,,,,,,,,,,,,226.0,,,212.0,,204.0,8.0,12.0,2.0,,,,,,,,,,,,,,,,,,4048584.0,,0.00980392156862745,2353009.0
product,,,,,,,,,,,,205.0,,,123.0,,188.0,8.0,9.0,0.0,,,,,,,,,,,,,,,,,,4756105.0,,0.0,2353750.0
product,,,,,,,,,,,,287.0,,,192.0,,256.0,16.0,15.0,0.0,,,,,,,,,,,,,,,,,,4756105.0,,0.0,2364679.0
product,,,,,,,,,,,,352.0,,,272.0,,352.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,1859277.0,,0.0,2367945.0
product,,,,,,,,,,,,230.0,,,217.0,,225.0,3.0,2.0,0.0,,,,,,,,,,,,,,,,,,1040727.0,,0.0,2400640.0
product,,,,,,,,,,,,370.0,,,342.0,,331.0,16.0,19.0,4.0,,,,,,,,,,,,,,,,,,3664107.0,,0.012084592145015106,2453685.0
product,,,,,,,,,,,,240.0,,,174.0,,214.0,7.0,15.0,4.0,,,,,,,,,,,,,,,,,,4801426.0,,0.018691588785046728,2521928.0
product,,,,,,,,,,,,187.0,,,128.0,,174.0,3.0,10.0,0.0,,,,,,,,,,,,,,,,,,4756105.0,,0.0,2530033.0
product,,,,,,,,,,,,307.0,,,186.0,,257.0,5.0,30.0,15.0,,,,,,,,,,,,,,,,,,2735466.0,,0.058365758754863814,2560262.0
product,,,,,,,,,,,,210.0,,,194.0,,188.0,8.0,10.0,4.0,,,,,,,,,,,,,,,,,,4583654.0,,0.02127659574468085,2667082.0
product,,,,,,,,,,,,214.0,,,111.0,,195.0,10.0,9.0,0.0,,,,,,,,,,,,,,,,,,4756105.0,,0.0,2778083.0
product,,,,,,,,,,,,256.0,,,148.0,,231.0,11.0,13.0,1.0,,,,,,,,,,,,,,,,,,4756105.0,,0.004329004329004329,2783905.0
product,,,,,,,,,,,,314.0,,,199.0,,286.0,8.0,13.0,7.0,,,,,,,,,,,,,,,,,,3158249.0,,0.024475524475524476,2790543.0
product,,,,,,,,,,,,370.0,,,305.0,,324.0,21.0,21.0,4.0,,,,,,,,,,,,,,,,,,982926.0,,0.012345679012345678,2818406.0
product,,,,,,,,,,,,239.0,,,169.0,,218.0,9.0,11.0,1.0,,,,,,,,,,,,,,,,,,4145813.0,,0.0045871559633027525,2828948.0
product,,,,,,,,,,,,199.0,,,118.0,,165.0,0.0,19.0,15.0,,,,,,,,,,,,,,,,,,1265358.0,,0.09090909090909091,2964774.0
product,,,,,,,,,,,,189.0,,,176.0,,178.0,5.0,6.0,0.0,,,,,,,,,,,,,,,,,,4643350.0,,0.0,3000506.0
product,,,,,,,,,,,,261.0,,,152.0,,244.0,8.0,8.0,1.0,,,,,,,,,,,,,,,,,,4756105.0,,0.004098360655737705,3011437.0
product,,,,,,,,,,,,483.0,,,327.0,,421.0,4.0,42.0,16.0,,,,,,,,,,,,,,,,,,2735466.0,,0.03800475059382423,3031354.0
product,,,,,,,,,,,,215.0,,,147.0,,187.0,6.0,20.0,2.0,,,,,,,,,,,,,,,,,,982926.0,,0.0106951871657754,3077270.0
product,,,,,,,,,,,,187.0,,,133.0,,173.0,6.0,8.0,0.0,,,,,,,,,,,,,,,,,,3607361.0,,0.0,3080593.0
product,,,,,,,,,,,,277.0,,,181.0,,247.0,14.0,14.0,2.0,,,,,,,,,,,,,,,,,,4756105.0,,0.008097165991902834,3159978.0
product,,,,,,,,,,,,200.0,,,136.0,,180.0,3.0,16.0,1.0,,,,,,,,,,,,,,,,,,4801426.0,,0.005555555555555556,3244134.0
product,,,,,,,,,,,,288.0,,,201.0,,249.0,15.0,23.0,1.0,,,,,,,,,,,,,,,,,,4756105.0,,0.004016064257028112,3330337.0
product,,,,,,,,,,,,378.0,,,292.0,,376.0,0.0,2.0,0.0,,,,,,,,,,,,,,,,,,1859277.0,,0.0,3371523.0
product,,,,,,,,,,,,215.0,,,156.0,,200.0,7.0,7.0,1.0,,,,,,,,,,,,,,,,,,3607361.0,,0.005,3403645.0
product,,,,,,,,,,,,306.0,,,244.0,,286.0,8.0,10.0,2.0,,,,,,,,,,,,,,,,,,2355072.0,,0.006993006993006993,3520504.0
product,,,,,,,,,,,,224.0,,,142.0,,209.0,6.0,8.0,1.0,,,,,,,,,,,,,,,,,,4756105.0,,0.004784688995215311,3529591.0
product,,,,,,,,,,,,335.0,,,257.0,,299.0,6.0,22.0,8.0,,,,,,,,,,,,,,,,,,4801426.0,,0.026755852842809364,3563468.0
product,,,,,,,,,,,,191.0,,,118.0,,168.0,2.0,10.0,11.0,,,,,,,,,,,,,,,,,,1464116.0,,0.06547619047619048,3685477.0
product,,,,,,,,,,,,369.0,,,173.0,,347.0,6.0,12.0,4.0,,,,,,,,,,,,,,,,,,4756105.0,,0.011527377521613832,3708121.0
product,,,,,,,,,,,,258.0,,,164.0,,229.0,7.0,13.0,9.0,,,,,,,,,,,,,,,,,,883960.0,,0.039301310043668124,3715112.0
product,,,,,,,,,,,,207.0,,,160.0,,182.0,14.0,11.0,0.0,,,,,,,,,,,,,,,,,,1080785.0,,0.0,3761770.0
product,,,,,,,,,,,,247.0,,,163.0,,227.0,7.0,13.0,0.0,,,,,,,,,,,,,,,,,,4756105.0,,0.0,3836557.0
product,,,,,,,,,,,,527.0,,,358.0,,499.0,14.0,13.0,1.0,,,,,,,,,,,,,,,,,,3607361.0,,0.002004008016032064,3845720.0
product,,,,,,,,,,,,334.0,,,223.0,,313.0,4.0,15.0,2.0,,,,,,,,,,,,,,,,,,4756105.0,,0.006389776357827476,3920968.0
product,,,,,,,,,,,,207.0,,,130.0,,185.0,5.0,16.0,1.0,,,,,,,,,,,,,,,,,,4756105.0,,0.005405405405405406,3990990.0
product,,,,,,,,,,,,305.0,,,212.0,,273.0,11.0,17.0,4.0,,,,,,,,,,,,,,,,,,3607361.0,,0.014652014652014652,4091349.0
product,,,,,,,,,,,,403.0,,,312.0,,377.0,9.0,17.0,0.0,,,,,,,,,,,,,,,,,,4756105.0,,0.0,4211339.0
product,,,,,,,,,,,,209.0,,,118.0,,192.0,6.0,8.0,3.0,,,,,,,,,,,,,,,,,,4756105.0,,0.015625,4293038.0
product,,,,,,,,,,,,337.0,,,255.0,,313.0,3.0,14.0,7.0,,,,,,,,,,,,,,,,,,570735.0,,0.022364217252396165,4443059.0
product,,,,,,,,,,,,200.0,,,129.0,,188.0,5.0,6.0,1.0,,,,,,,,,,,,,,,,,,4756105.0,,0.005319148936170213,4491210.0
product,,,,,,,,,,,,202.0,,,122.0,,190.0,4.0,8.0,0.0,,,,,,,,,,,,,,,,,,4756105.0,,0.0,4525461.0
product,,,,,,,,,,,,190.0,,,154.0,,176.0,5.0,7.0,2.0,,,,,,,,,,,,,,,,,,4217906.0,,0.011363636363636364,4550052.0
product,,,,,,,,,,,,213.0,,,210.0,,203.0,5.0,4.0,1.0,,,,,,,,,,,,,,,,,,1906712.0,,0.0049261083743842365,4622270.0
product,,,,,,,,,,,,329.0,,,250.0,,300.0,7.0,22.0,0.0,,,,,,,,,,,,,,,,,,4756105.0,,0.0,4649427.0
product,,,,,,,,,,,,198.0,,,136.0,,185.0,7.0,6.0,0.0,,,,,,,,,,,,,,,,,,2355072.0,,0.0,4793966.0
product,,,,,,,,,,,,218.0,,,147.0,,206.0,7.0,5.0,0.0,,,,,,,,,,,,,,,,,,4756105.0,,0.0,5128303.0
product_daily,,,,,,,,,,,,24.0,,2017-11-25,22.0,,24.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,59883.0
product_daily,,,,,,,,,,,,34.0,,2017-11-26,34.0,,34.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,59883.0
product_daily,,,,,,,,,,,,39.0,,2017-11-27,39.0,,36.0,0.0,3.0,0.0,,,,,,,,,,,,,,,,,,,,,59883.0
product_daily,,,,,,,,,,,,36.0,,2017-11-28,36.0,,36.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,59883.0
product_daily,,,,,,,,,,,,48.0,,2017-11-29,48.0,,46.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,59883.0
product_daily,,,,,,,,,,,,65.0,,2017-11-30,64.0,,65.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,59883.0
product_daily,,,,,,,,,,,,41.0,,2017-12-01,41.0,,40.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,59883.0
product_daily,,,,,,,,,,,,64.0,,2017-12-02,63.0,,60.0,1.0,3.0,0.0,,,,,,,,,,,,,,,,,,,,,59883.0
product_daily,,,,,,,,,,,,38.0,,2017-12-03,38.0,,38.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,59883.0
product_daily,,,,,,,,,,,,28.0,,2017-11-25,27.0,,27.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,105055.0
product_daily,,,,,,,,,,,,31.0,,2017-11-26,28.0,,29.0,0.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,105055.0
product_daily,,,,,,,,,,,,24.0,,2017-11-27,20.0,,23.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,105055.0
product_daily,,,,,,,,,,,,22.0,,2017-11-28,20.0,,19.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,105055.0
product_daily,,,,,,,,,,,,15.0,,2017-11-29,15.0,,15.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,105055.0
product_daily,,,,,,,,,,,,8.0,,2017-11-30,7.0,,8.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,105055.0
product_daily,,,,,,,,,,,,25.0,,2017-12-01,22.0,,24.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,105055.0
product_daily,,,,,,,,,,,,28.0,,2017-12-02,27.0,,26.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,105055.0
product_daily,,,,,,,,,,,,20.0,,2017-12-03,20.0,,20.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,105055.0
product_daily,,,,,,,,,,,,44.0,,2017-11-25,35.0,,38.0,3.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,138964.0
product_daily,,,,,,,,,,,,32.0,,2017-11-26,27.0,,31.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,138964.0
product_daily,,,,,,,,,,,,34.0,,2017-11-27,27.0,,31.0,1.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,138964.0
product_daily,,,,,,,,,,,,29.0,,2017-11-28,25.0,,27.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,138964.0
product_daily,,,,,,,,,,,,51.0,,2017-11-29,35.0,,50.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,138964.0
product_daily,,,,,,,,,,,,58.0,,2017-11-30,49.0,,53.0,3.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,138964.0
product_daily,,,,,,,,,,,,59.0,,2017-12-01,43.0,,54.0,0.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,138964.0
product_daily,,,,,,,,,,,,112.0,,2017-12-02,94.0,,108.0,0.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,138964.0
product_daily,,,,,,,,,,,,42.0,,2017-12-03,38.0,,41.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,138964.0
product_daily,,,,,,,,,,,,19.0,,2017-11-25,15.0,,18.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,181419.0
product_daily,,,,,,,,,,,,28.0,,2017-11-26,15.0,,26.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,181419.0
product_daily,,,,,,,,,,,,15.0,,2017-11-27,12.0,,15.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,181419.0
product_daily,,,,,,,,,,,,13.0,,2017-11-28,12.0,,13.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,181419.0
product_daily,,,,,,,,,,,,16.0,,2017-11-29,14.0,,13.0,2.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,181419.0
product_daily,,,,,,,,,,,,25.0,,2017-11-30,20.0,,24.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,181419.0
product_daily,,,,,,,,,,,,31.0,,2017-12-01,16.0,,29.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,181419.0
product_daily,,,,,,,,,,,,17.0,,2017-12-02,14.0,,17.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,181419.0
product_daily,,,,,,,,,,,,28.0,,2017-12-03,22.0,,27.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,181419.0
product_daily,,,,,,,,,,,,26.0,,2017-11-25,22.0,,21.0,0.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,207994.0
product_daily,,,,,,,,,,,,14.0,,2017-11-26,14.0,,12.0,0.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,207994.0
product_daily,,,,,,,,,,,,14.0,,2017-11-27,14.0,,12.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,207994.0
product_daily,,,,,,,,,,,,11.0,,2017-11-28,11.0,,11.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,207994.0
product_daily,,,,,,,,,,,,19.0,,2017-11-29,18.0,,19.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,207994.0
product_daily,,,,,,,,,,,,24.0,,2017-11-30,20.0,,24.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,207994.0
product_daily,,,,,,,,,,,,26.0,,2017-12-01,22.0,,22.0,1.0,3.0,0.0,,,,,,,,,,,,,,,,,,,,,207994.0
product_daily,,,,,,,,,,,,32.0,,2017-12-02,31.0,,30.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,207994.0
product_daily,,,,,,,,,,,,21.0,,2017-12-03,16.0,,17.0,1.0,3.0,0.0,,,,,,,,,,,,,,,,,,,,,207994.0
product_daily,,,,,,,,,,,,7.0,,2017-11-25,7.0,,6.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,232919.0
product_daily,,,,,,,,,,,,15.0,,2017-11-26,13.0,,10.0,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,232919.0
product_daily,,,,,,,,,,,,19.0,,2017-11-27,13.0,,15.0,0.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,232919.0
product_daily,,,,,,,,,,,,19.0,,2017-11-28,13.0,,16.0,0.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,232919.0
product_daily,,,,,,,,,,,,14.0,,2017-11-29,9.0,,11.0,1.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,232919.0
product_daily,,,,,,,,,,,,26.0,,2017-11-30,19.0,,22.0,1.0,3.0,0.0,,,,,,,,,,,,,,,,,,,,,232919.0
product_daily,,,,,,,,,,,,39.0,,2017-12-01,26.0,,32.0,1.0,4.0,2.0,,,,,,,,,,,,,,,,,,,,,232919.0
product_daily,,,,,,,,,,,,27.0,,2017-12-02,22.0,,26.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,232919.0
product_daily,,,,,,,,,,,,29.0,,2017-12-03,25.0,,26.0,0.0,3.0,0.0,,,,,,,,,,,,,,,,,,,,,232919.0
product_daily,,,,,,,,,,,,18.0,,2017-11-25,18.0,,16.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,240034.0
product_daily,,,,,,,,,,,,30.0,,2017-11-26,26.0,,26.0,2.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,240034.0
product_daily,,,,,,,,,,,,29.0,,2017-11-27,27.0,,27.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,240034.0
product_daily,,,,,,,,,,,,19.0,,2017-11-28,18.0,,19.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,240034.0
product_daily,,,,,,,,,,,,16.0,,2017-11-29,16.0,,16.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,240034.0
product_daily,,,,,,,,,,,,20.0,,2017-11-30,20.0,,19.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,240034.0
product_daily,,,,,,,,,,,,32.0,,2017-12-01,31.0,,29.0,0.0,3.0,0.0,,,,,,,,,,,,,,,,,,,,,240034.0
product_daily,,,,,,,,,,,,34.0,,2017-12-02,29.0,,33.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,240034.0
product_daily,,,,,,,,,,,,19.0,,2017-12-03,16.0,,19.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,240034.0
product_daily,,,,,,,,,,,,13.0,,2017-11-25,13.0,,12.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,250498.0
product_daily,,,,,,,,,,,,20.0,,2017-11-26,17.0,,19.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,250498.0
product_daily,,,,,,,,,,,,17.0,,2017-11-27,16.0,,17.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,250498.0
product_daily,,,,,,,,,,,,25.0,,2017-11-28,17.0,,21.0,2.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,250498.0
product_daily,,,,,,,,,,,,21.0,,2017-11-29,19.0,,19.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,250498.0
product_daily,,,,,,,,,,,,27.0,,2017-11-30,26.0,,24.0,2.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,250498.0
product_daily,,,,,,,,,,,,21.0,,2017-12-01,21.0,,21.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,250498.0
product_daily,,,,,,,,,,,,28.0,,2017-12-02,24.0,,28.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,250498.0
product_daily,,,,,,,,,,,,23.0,,2017-12-03,22.0,,23.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,250498.0
product_daily,,,,,,,,,,,,11.0,,2017-11-25,9.0,,11.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,297610.0
product_daily,,,,,,,,,,,,7.0,,2017-11-26,4.0,,6.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,297610.0
product_daily,,,,,,,,,,,,11.0,,2017-11-27,9.0,,8.0,1.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,297610.0
product_daily,,,,,,,,,,,,21.0,,2017-11-28,17.0,,19.0,0.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,297610.0
product_daily,,,,,,,,,,,,36.0,,2017-11-29,21.0,,34.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,297610.0
product_daily,,,,,,,,,,,,37.0,,2017-11-30,23.0,,32.0,0.0,5.0,0.0,,,,,,,,,,,,,,,,,,,,,297610.0
product_daily,,,,,,,,,,,,34.0,,2017-12-01,25.0,,29.0,1.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,297610.0
product_daily,,,,,,,,,,,,43.0,,2017-12-02,26.0,,38.0,4.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,297610.0
product_daily,,,,,,,,,,,,41.0,,2017-12-03,24.0,,39.0,0.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,297610.0
product_daily,,,,,,,,,,,,8.0,,2017-11-25,8.0,,6.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,320169.0
product_daily,,,,,,,,,,,,11.0,,2017-11-26,10.0,,11.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,320169.0
product_daily,,,,,,,,,,,,12.0,,2017-11-27,10.0,,12.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,320169.0
product_daily,,,,,,,,,,,,7.0,,2017-11-28,7.0,,7.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,320169.0
product_daily,,,,,,,,,,,,15.0,,2017-11-29,11.0,,15.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,320169.0
product_daily,,,,,,,,,,,,20.0,,2017-11-30,20.0,,19.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,320169.0
product_daily,,,,,,,,,,,,37.0,,2017-12-01,34.0,,35.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,320169.0
product_daily,,,,,,,,,,,,45.0,,2017-12-02,41.0,,41.0,0.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,320169.0
product_daily,,,,,,,,,,,,33.0,,2017-12-03,30.0,,32.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,320169.0
product_daily,,,,,,,,,,,,31.0,,2017-11-25,23.0,,31.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,342576.0
product_daily,,,,,,,,,,,,24.0,,2017-11-26,24.0,,23.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,342576.0
product_daily,,,,,,,,,,,,19.0,,2017-11-27,16.0,,16.0,0.0,3.0,0.0,,,,,,,,,,,,,,,,,,,,,342576.0
product_daily,,,,,,,,,,,,23.0,,2017-11-28,18.0,,19.0,2.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,342576.0
product_daily,,,,,,,,,,,,15.0,,2017-11-29,14.0,,14.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,342576.0
product_daily,,,,,,,,,,,,23.0,,2017-11-30,21.0,,23.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,342576.0
product_daily,,,,,,,,,,,,33.0,,2017-12-01,27.0,,32.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,342576.0
product_daily,,,,,,,,,,,,23.0,,2017-12-02,23.0,,20.0,2.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,342576.0
product_daily,,,,,,,,,,,,22.0,,2017-12-03,18.0,,21.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,342576.0
product_daily,,,,,,,,,,,,28.0,,2017-11-25,27.0,,24.0,1.0,3.0,0.0,,,,,,,,,,,,,,,,,,,,,363858.0
product_daily,,,,,,,,,,,,33.0,,2017-11-26,27.0,,30.0,1.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,363858.0
product_daily,,,,,,,,,,,,19.0,,2017-11-27,17.0,,16.0,2.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,363858.0
product_daily,,,,,,,,,,,,28.0,,2017-11-28,27.0,,25.0,1.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,363858.0
product_daily,,,,,,,,,,,,12.0,,2017-11-29,12.0,,11.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,363858.0
product_daily,,,,,,,,,,,,28.0,,2017-11-30,26.0,,27.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,363858.0
product_daily,,,,,,,,,,,,34.0,,2017-12-01,33.0,,31.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,363858.0
product_daily,,,,,,,,,,,,27.0,,2017-12-02,25.0,,24.0,0.0,3.0,0.0,,,,,,,,,,,,,,,,,,,,,363858.0
product_daily,,,,,,,,,,,,24.0,,2017-12-03,19.0,,22.0,0.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,363858.0
product_daily,,,,,,,,,,,,23.0,,2017-11-25,15.0,,20.0,0.0,3.0,0.0,,,,,,,,,,,,,,,,,,,,,393880.0
product_daily,,,,,,,,,,,,29.0,,2017-11-26,23.0,,27.0,0.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,393880.0
product_daily,,,,,,,,,,,,17.0,,2017-11-27,13.0,,15.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,393880.0
product_daily,,,,,,,,,,,,16.0,,2017-11-28,14.0,,14.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,393880.0
product_daily,,,,,,,,,,,,12.0,,2017-11-29,8.0,,9.0,0.0,3.0,0.0,,,,,,,,,,,,,,,,,,,,,393880.0
product_daily,,,,,,,,,,,,30.0,,2017-11-30,21.0,,28.0,0.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,393880.0
product_daily,,,,,,,,,,,,26.0,,2017-12-01,20.0,,23.0,1.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,393880.0
product_daily,,,,,,,,,,,,21.0,,2017-12-02,20.0,,21.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,393880.0
product_daily,,,,,,,,,,,,31.0,,2017-12-03,26.0,,28.0,2.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,393880.0
product_daily,,,,,,,,,,,,19.0,,2017-11-25,15.0,,15.0,1.0,3.0,0.0,,,,,,,,,,,,,,,,,,,,,395399.0
product_daily,,,,,,,,,,,,25.0,,2017-11-26,21.0,,21.0,0.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,395399.0
product_daily,,,,,,,,,,,,24.0,,2017-11-27,19.0,,22.0,0.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,395399.0
product_daily,,,,,,,,,,,,29.0,,2017-11-28,25.0,,23.0,3.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,395399.0
product_daily,,,,,,,,,,,,20.0,,2017-11-29,18.0,,18.0,0.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,395399.0
product_daily,,,,,,,,,,,,32.0,,2017-11-30,23.0,,28.0,0.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,395399.0
